_id,order_id,customer_id,product,category,quantity,price,order_date
4764,3078,653,233,5,3,93,40
4765,2894,882,31,5,1,285,272
4766,179,60,403,5,3,196,198
4767,4224,656,474,5,3,55,236
4768,886,687,796,1,4,396,177
4769,3575,822,707,2,3,192,248
4770,2598,188,886,0,4,277,177
4771,4059,219,590,2,4,305,359
4772,2167,537,197,5,2,331,131
4773,1309,248,914,2,3,109,170
4774,2502,778,788,2,1,87,235
4775,4773,521,707,1,2,281,116
4776,837,260,39,5,4,348,271
4777,3795,51,863,6,4,171,176
4778,1221,12,501,4,1,53,168
4779,3111,550,795,6,4,247,365
4780,2639,782,287,5,3,143,114
4781,1109,78,732,2,2,470,154
4782,1834,541,562,4,4,201,27
4783,2102,249,256,6,4,365,23
4784,1306,729,202,0,1,287,329
4785,3968,301,275,2,3,27,90
4786,1997,133,288,2,4,21,32
4787,4327,371,819,3,1,189,310
4788,4656,22,892,3,4,132,45
4789,3965,670,704,0,1,255,348
4790,4868,617,835,3,1,231,84
4791,4913,635,266,2,3,382,141
4792,4212,916,896,0,4,60,29
4793,4549,445,544,5,3,497,120
4794,1553,40,537,0,1,80,218
4795,454,320,396,5,2,489,152
4796,3091,694,461,2,4,57,226
4797,3923,577,251,3,2,28,101
4798,4789,84,538,2,4,271,83
4799,2227,724,542,0,3,93,2
4800,2289,836,953,6,3,164,290
4801,4369,851,909,5,3,62,156
4802,1258,250,778,6,3,116,55
4803,1368,175,807,5,3,366,309
4804,4272,949,409,6,2,313,271
4805,4403,4,736,0,3,144,346
4806,2081,864,371,1,1,452,224
4807,352,849,544,5,1,78,12
4808,4844,267,322,1,2,20,54
4809,853,542,419,2,4,152,231
4810,4889,598,672,5,1,201,322
4811,1535,527,352,1,4,396,119
4812,3273,719,913,5,2,387,200
4813,4651,333,423,1,4,78,339
4814,661,920,661,6,4,32,116
4815,4267,953,753,5,4,190,324
4816,3082,351,298,5,4,302,226
4817,2126,463,503,4,2,18,197
4818,2794,195,73,2,1,280,160
4819,3605,180,687,2,3,396,36
4820,1670,616,862,5,4,102,254
4821,2484,253,897,1,1,463,320
4822,4866,73,467,3,1,26,276
4823,3960,472,135,1,2,163,14
4824,95,673,275,5,1,414,187
4825,1240,576,118,6,2,337,230
4826,4944,544,63,0,4,158,351
4827,1609,574,895,2,4,386,280
4828,2402,190,70,0,3,276,344
4829,3024,727,658,1,3,431,278
4830,111,578,5,4,3,337,5
4831,2029,74,260,5,1,115,3
4832,1604,578,47,1,4,481,178
4833,4742,644,532,1,2,390,80
4834,964,709,10,4,3,44,32
4835,2100,391,139,3,2,128,182
4836,275,616,495,3,2,23,93
4837,1590,369,415,1,3,23,226
4838,2034,409,158,5,4,275,20
4839,2929,816,334,0,3,149,260
4840,2006,268,71,4,2,303,64
4841,4163,60,246,3,3,373,125
4842,1480,286,637,1,2,128,187
4843,3036,458,512,5,2,247,153
4844,1057,374,227,0,3,43,254
4845,3434,817,104,3,1,178,79
4846,3940,51,887,2,3,19,323
4847,2842,600,358,0,1,131,146
4848,4679,57,783,0,2,410,217
4849,2268,837,265,1,2,154,281
4850,4248,17,532,6,1,460,277
4851,3412,752,624,6,2,455,163
4852,3299,871,380,6,1,232,361
4853,3855,346,859,4,1,380,302
4854,3211,340,498,5,2,266,81
4855,4481,11,91,1,4,277,232
4856,3097,332,738,3,1,368,154
4857,4750,304,0,1,3,13,52
4858,318,971,261,1,3,435,8
4859,333,956,527,3,2,406,209
4860,655,426,694,2,4,363,355
4861,1005,709,962,5,2,115,156
4862,301,417,251,0,4,94,72
4863,3848,604,746,0,1,223,281
4864,932,777,161,0,1,130,10
4865,2724,441,922,0,1,141,216
4866,4429,410,197,3,1,347,188
4867,3504,598,347,0,3,206,180
4868,3193,282,736,0,3,28,312
4869,1748,592,720,1,2,139,190
4870,4262,629,720,6,4,21,200
4871,4808,54,801,1,1,90,22
4872,1134,746,870,4,1,339,241
4873,1576,862,162,1,4,363,225
4874,3023,724,572,3,4,271,287
4875,2096,831,196,4,2,401,58
4876,4687,892,180,1,4,134,11
4877,2211,407,142,6,1,316,327
4878,1947,557,114,3,1,276,302
4879,2795,507,55,5,1,456,54
4880,170,290,372,5,1,450,23
4881,730,960,30,1,1,392,89
4882,2018,673,909,5,2,149,287
4883,4863,38,424,1,1,338,36
4884,445,353,239,0,2,11,292
4885,1335,469,332,4,1,17,194
4886,804,45,329,5,3,259,317
4887,2913,645,615,4,3,148,174
4888,1161,718,39,6,3,133,335
4889,4772,179,315,4,3,318,338
4890,2154,223,678,4,2,237,89
4891,2336,27,85,2,2,19,331
4892,3572,564,380,3,4,478,5
4893,1195,716,699,0,1,221,257
4894,2298,344,880,1,3,121,40
4895,315,71,608,0,2,17,323
4896,3699,562,408,4,1,301,99
4897,4015,15,614,0,1,486,147
4898,3917,495,576,6,2,371,182
4899,4171,915,741,1,3,469,356
4900,2202,169,953,4,4,262,78
4901,311,310,205,3,1,23,198
4902,2110,826,238,0,4,249,4
4903,2217,532,63,5,3,447,275
4904,4418,134,884,1,3,251,61
4905,4075,857,695,2,4,478,180
4906,1397,662,714,1,3,351,237
4907,1828,860,592,3,1,158,303
4908,4989,918,488,0,4,245,324
4909,4024,382,341,4,3,315,110
4910,2282,725,778,6,4,487,59
4911,4000,736,470,0,1,176,353
4912,4273,716,113,1,3,29,49
4913,4661,796,780,3,1,225,279
4914,3073,608,612,4,3,352,126
4915,4583,735,449,5,2,144,32
4916,1858,257,961,3,3,402,132
4917,1348,269,529,2,4,138,201
4918,1951,112,613,1,3,419,359
4919,3351,829,956,3,1,431,274
4920,3511,934,175,6,1,303,231
4921,1522,722,100,6,3,255,276
4922,4131,101,14,4,4,198,58
4923,4495,772,709,4,2,53,194
4924,4618,525,24,2,4,95,207
4925,1412,916,769,1,2,53,260
4926,4762,183,620,4,1,339,275
4927,998,390,791,4,4,384,112
4928,2357,72,802,6,2,455,106
4929,3068,299,662,4,3,387,88
4930,408,305,886,3,1,399,249
4931,325,550,360,0,3,154,263
4932,389,132,598,3,1,60,312
4933,2707,862,799,1,4,251,358
4934,4748,318,128,2,4,303,233
4935,221,850,163,1,1,417,308
4936,1160,511,141,0,1,60,328
4937,3241,960,726,2,1,275,0
4938,2990,388,785,0,4,129,153
4939,487,822,756,5,2,209,197
4940,4753,173,421,4,3,414,106
4941,2594,447,750,6,3,257,231
4942,772,70,288,2,4,79,104
4943,613,861,324,4,3,350,19
4944,544,91,879,6,1,66,24
4945,4216,712,831,0,2,391,51
4946,2580,622,405,2,3,48,317
4947,1494,316,88,5,2,481,20
4948,4941,19,13,2,1,298,43
4949,521,620,626,6,3,452,279
4950,2398,491,439,1,4,27,66
4951,4325,24,653,6,2,449,148
4952,4001,403,833,3,1,229,307
4953,721,114,351,4,2,322,199
4954,4412,705,448,3,3,253,112
4955,4660,812,701,2,3,361,162
4956,395,31,446,1,4,469,61
4957,4112,837,86,6,1,313,223
4958,2772,713,733,2,1,307,1
4959,121,617,736,6,4,292,155
4960,3548,215,494,5,4,83,177
4961,4977,609,406,6,1,119,274
4962,4062,243,855,5,2,189,243
4963,2735,576,824,6,2,435,263
4964,2239,979,134,5,4,41,184
4965,1876,180,548,2,2,243,157
4966,4546,767,394,0,1,291,310
4967,843,282,489,5,3,34,131
4968,3485,384,532,0,3,340,108
4969,4731,569,509,0,2,288,58
4970,3610,293,686,2,4,235,192
4971,1194,518,819,2,4,66,240
4972,1061,851,932,1,4,189,106
4973,64,49,882,0,4,241,115
4974,921,531,832,6,4,391,181
4975,4395,52,319,4,2,352,248
4976,4445,716,255,3,3,486,1
4977,2448,759,524,0,3,296,245
4978,3842,176,459,4,2,73,13
4979,3160,370,925,6,4,464,236
4980,2194,312,764,6,2,241,238
4981,3015,256,46,3,3,298,192
4982,4617,269,117,3,1,222,207
4983,4521,486,377,2,2,267,138
4984,2658,710,369,5,4,27,357
4985,313,544,109,5,3,184,9
4986,3330,55,878,5,3,426,160
4987,3938,229,868,4,3,238,322
4988,2403,810,829,5,3,235,198
4989,3772,723,535,0,4,93,91
4990,1377,246,461,6,1,300,284
4991,298,155,704,1,3,444,197
4992,1416,613,888,2,2,379,345
4993,3158,68,785,5,1,255,280
4994,4527,390,431,0,3,411,323
4995,4178,777,546,0,1,119,362
4996,1156,658,298,5,2,263,79
4997,1073,458,840,5,3,97,259
4998,1075,340,282,4,2,81,163
4999,459,923,785,2,4,390,346
